,Rank,team,nrfi_2023,last_3,last_1,home,away,nrfi_2022,date,2024,2025,rolling_last_3_avg,nrfi_hit
2873,24,Cincinnati,0.7536,0.6667000000000001,1.0,0.7313,0.7746,0.716,2022-09-12,,,0.6666666666666666,0
2904,25,Cincinnati,0.7597,0.3333,0.0,0.7403,0.7792,0.716,2022-09-27,,,0.4444333333333333,1
2935,26,Cincinnati,0.7654000000000001,1.0,1.0,0.75,0.7805,0.716,2022-10-12,,,0.6666666666666666,1
2965,26,Cincinnati,0.7654000000000001,1.0,1.0,0.75,0.7805,0.716,2022-10-27,,,0.7777666666666666,1
2995,26,Cincinnati,0.7654000000000001,1.0,1.0,0.75,0.7805,0.716,2022-11-11,,,1.0,1
3025,26,Cincinnati,0.7654000000000001,1.0,1.0,0.75,0.7805,0.716,2022-11-26,,,1.0,1
3055,26,Cincinnati,0.7654000000000001,1.0,1.0,0.75,0.7805,0.716,2022-12-11,,,1.0,1
3085,26,Cincinnati,0.7654000000000001,1.0,1.0,0.75,0.7805,0.716,2022-12-26,,,1.0,1
3115,26,Cincinnati,0.7654000000000001,1.0,1.0,0.75,0.7805,0.716,2023-01-10,,,1.0,1
3145,26,Cincinnati,0.7654000000000001,1.0,1.0,0.75,0.7805,0.716,2023-01-25,,,1.0,1
3175,26,Cincinnati,0.7654000000000001,1.0,1.0,0.75,0.7805,0.716,2023-02-09,,,1.0,1
3205,26,Cincinnati,0.7654000000000001,1.0,1.0,0.75,0.7805,0.716,2023-02-24,,,1.0,1
3235,26,Cincinnati,0.7654000000000001,1.0,1.0,0.75,0.7805,0.716,2023-03-11,,,1.0,1
3265,26,Cincinnati,0.7654000000000001,1.0,1.0,0.75,0.7805,0.716,2023-03-26,,,1.0,1
3271,2,Cincinnati,0.375,0.6667000000000001,1.0,0.2,0.6667000000000001,0.7654000000000001,2023-04-10,,,0.8889,0
3314,14,Cincinnati,0.6522,0.6667000000000001,0.0,0.5385,0.8,0.7654000000000001,2023-04-25,,,0.7778,0
3344,15,Cincinnati,0.6857,0.0,0.0,0.5263,0.875,0.7654000000000001,2023-05-10,,,0.44446666666666673,0
3364,5,Cincinnati,0.6122,0.0,0.0,0.40740000000000004,0.8636,0.7654000000000001,2023-05-25,,,0.22223333333333337,1
3396,6,Cincinnati,0.6349,0.3333,1.0,0.4571,0.8571,0.7654000000000001,2023-06-09,,,0.11109999999999999,1
3427,6,Cincinnati,0.6579,1.0,1.0,0.48719999999999997,0.8378,0.7654000000000001,2023-06-24,,,0.4444333333333333,1
3459,9,Cincinnati,0.6778,1.0,1.0,0.5455,0.8043,0.7654000000000001,2023-07-09,,,0.7777666666666666,0
3489,10,Cincinnati,0.6733,0.3333,0.0,0.5556,0.8085,0.7654000000000001,2023-07-24,,,0.7777666666666666,1
3518,8,Cincinnati,0.6696,1.0,1.0,0.569,0.7719,0.7654000000000001,2023-08-08,,,0.7777666666666666,0
3547,8,Cincinnati,0.6746,0.6667000000000001,0.0,0.6,0.7541,0.7654000000000001,2023-08-23,,,0.6666666666666666,0
3579,10,Cincinnati,0.6901,0.3333,0.0,0.5972,0.7857,0.7654000000000001,2023-09-07,,,0.6666666666666666,1
3613,14,Cincinnati,0.7078,1.0,1.0,0.6282,0.7895,0.7654000000000001,2023-09-22,,,0.6666666666666666,0
3643,14,Cincinnati,0.7037,0.3333,0.0,0.6296,0.7778,0.7654000000000001,2023-10-07,,,0.5555333333333333,0
3674,14,Cincinnati,0.7037,0.3333,0.0,0.6296,0.7778,0.7654000000000001,2023-10-22,,,0.5555333333333333,0
3702,13,Cincinnati,0.7037,0.3333,0.0,0.6296,0.7778,0.7654000000000001,2023-11-06,,,0.3333,0
3732,13,Cincinnati,0.7037,0.3333,0.0,0.6296,0.7778,0.7654000000000001,2023-11-21,,,0.3333,0
3762,13,Cincinnati,0.7037,0.3333,0.0,0.6296,0.7778,0.7654000000000001,2023-12-06,,,0.3333,0
3792,13,Cincinnati,0.7037,0.3333,0.0,0.6296,0.7778,0.7654000000000001,2023-12-21,,,0.3333,0
12,13,Cincinnati,0.7037,0.3333,0.0,0.6296,0.7778,0.7654000000000001,2024-03-01,,,0.3333,0
42,13,Cincinnati,0.7037,0.3333,0.0,0.6296,0.7778,0.7654000000000001,2024-03-16,,,0.3333,1
81,18,Cincinnati,0.7037,1.0,1.0,1.0,,,2024-03-31,1.0,,0.5555333333333333,1
114,25,Cincinnati,0.7037,0.6667000000000001,1.0,0.8889,0.8332999999999999,,2024-04-15,0.8667,,0.6666666666666666,0
144,24,Cincinnati,0.7037,0.6667000000000001,0.0,0.8125,0.7692,,2024-04-30,0.7931,,0.7778,1
170,21,Cincinnati,0.7037,0.6667000000000001,1.0,0.8636,0.7,,2024-05-15,0.7857,,0.6667000000000001,1
196,16,Cincinnati,0.7037,0.6667000000000001,1.0,0.7419,0.72,,2024-05-30,0.7321,,0.6667000000000001,0
222,13,Cincinnati,0.7037,0.3333,0.0,0.7027,0.7419,,2024-06-14,0.7206,,0.5555666666666668,1
251,9,Cincinnati,0.7037,0.6667000000000001,1.0,0.6977,0.7179000000000001,,2024-06-29,0.7073,,0.5555666666666668,1
287,17,Cincinnati,0.7037,0.6667000000000001,1.0,0.7308,0.75,,2024-07-14,0.7395999999999999,,0.5555666666666668,1
313,14,Cincinnati,0.7037,0.6667000000000001,1.0,0.7358,0.7115,,2024-07-29,0.7238,,0.6667000000000001,1
346,15,Cincinnati,0.7037,1.0,1.0,0.75,0.7119,,2024-08-13,0.7311,,0.7778,1
377,18,Cincinnati,0.7037,0.6667000000000001,1.0,0.7576,0.7121,,2024-08-28,0.7348,,0.7778,1
408,19,Cincinnati,0.7037,1.0,1.0,0.7467,0.7361,,2024-09-12,0.7415,,0.8889000000000001,1
441,21,Cincinnati,0.7037,1.0,1.0,0.7406999999999999,0.7564,,2024-09-27,0.7484000000000001,,0.8889000000000001,1
472,23,Cincinnati,0.7037,1.0,1.0,0.7406999999999999,0.7654000000000001,,2024-10-12,0.7531,,1.0,1
503,24,Cincinnati,0.7037,1.0,1.0,0.7406999999999999,0.7654000000000001,,2024-10-27,0.7531,,1.0,1
533,24,Cincinnati,0.7037,1.0,1.0,0.7406999999999999,0.7654000000000001,,2024-11-11,0.7531,,1.0,1
563,24,Cincinnati,0.7037,1.0,1.0,0.7406999999999999,0.7654000000000001,,2024-11-26,0.7531,,1.0,1
593,24,Cincinnati,0.7037,1.0,1.0,0.7406999999999999,0.7654000000000001,,2024-12-11,0.7531,,1.0,1
623,24,Cincinnati,0.7037,1.0,1.0,0.7406999999999999,0.7654000000000001,,2024-12-26,0.7531,,1.0,1
653,24,Cincinnati,0.7037,1.0,1.0,0.7406999999999999,0.7654000000000001,,2025-01-10,0.7531,,1.0,1
683,24,Cincinnati,0.7037,1.0,1.0,0.7406999999999999,0.7654000000000001,,2025-01-25,0.7531,,1.0,1
713,24,Cincinnati,0.7037,1.0,1.0,0.7406999999999999,0.7654000000000001,,2025-02-09,0.7531,,1.0,1
743,24,Cincinnati,0.7037,1.0,1.0,0.7406999999999999,0.7654000000000001,,2025-02-24,0.7531,,1.0,1
807,3,Cincinnati,,,,,,,2025-03-26,0.7531,,1.0,1
832,23,Cincinnati,,1.0,1.0,0.6667000000000001,0.8571,,2025-04-10,0.7531,0.7692,1.0,0
3820,11,Cleveland,0.6774,0.6667000000000001,0.0,0.5938,0.7667,0.679,2021-03-01,,,0.6667000000000001,0
3850,11,Cleveland,0.6774,0.6667000000000001,0.0,0.5938,0.7667,0.679,2021-03-16,,,0.6667000000000001,0
3880,11,Cleveland,0.6774,0.6667000000000001,0.0,0.5938,0.7667,0.679,2021-03-31,,,0.6667000000000001,1
3921,22,Cleveland,0.8181999999999999,1.0,1.0,0.8,0.8332999999999999,0.6774,2021-04-15,,,0.7778,1
3944,15,Cleveland,0.7391,0.6667000000000001,1.0,0.6923,0.8,0.6774,2021-04-30,,,0.7778,1
3985,26,Cleveland,0.8056,1.0,1.0,0.7059000000000001,0.8946999999999999,0.6774,2021-05-15,,,0.8889,0
4000,11,Cleveland,0.6939,0.3333,0.0,0.619,0.75,0.6774,2021-05-30,,,0.6666666666666666,1
4022,3,Cleveland,0.6613,0.6667000000000001,1.0,0.6207,0.6970000000000001,0.6774,2021-06-14,,,0.6666666666666666,0
4051,2,Cleveland,0.64,0.3333,0.0,0.5294,0.7317,0.6774,2021-06-29,,,0.4444333333333333,1
4088,9,Cleveland,0.6781999999999999,1.0,1.0,0.6047,0.75,0.6774,2021-07-14,,,0.6666666666666666,1
4126,17,Cleveland,0.6970000000000001,0.6667000000000001,1.0,0.6327,0.76,0.6774,2021-07-29,,,0.6666666666666666,1
4154,15,Cleveland,0.6903,0.3333,1.0,0.6071,0.7719,0.6774,2021-08-13,,,0.6666666666666666,1
4183,14,Cleveland,0.6905,0.6667000000000001,1.0,0.6129,0.7656000000000001,0.6774,2021-08-28,,,0.5555666666666667,1
4216,17,Cleveland,0.7,0.6667000000000001,1.0,0.6429,0.7570999999999999,0.6774,2021-09-12,,,0.5555666666666667,1
4246,17,Cleveland,0.7097,0.6667000000000001,1.0,0.6581999999999999,0.7631999999999999,0.6774,2021-09-27,,,0.6667000000000001,0
4274,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2021-10-12,,,0.6667000000000001,0
4304,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2021-10-27,,,0.6667000000000001,0
4334,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2021-11-11,,,0.6667000000000001,0
4364,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2021-11-26,,,0.6667000000000001,0
4394,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2021-12-11,,,0.6667000000000001,0
4424,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2021-12-26,,,0.6667000000000001,0
4454,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2022-01-10,,,0.6667000000000001,0
4484,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2022-01-25,,,0.6667000000000001,0
4514,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2022-02-09,,,0.6667000000000001,0
4544,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2022-02-24,,,0.6667000000000001,0
884,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2022-03-01,,,0.6667000000000001,0
2504,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2022-03-16,,,0.6667000000000001,0
2534,15,Cleveland,0.6975,0.6667000000000001,0.0,0.65,0.7439,0.6774,2022-03-31,,,0.6667000000000001,1
2561,11,Cleveland,0.6667000000000001,0.6667000000000001,1.0,,0.6667000000000001,0.6975,2022-04-15,,,0.6667000000000001,0
2588,8,Cleveland,0.65,0.3333,0.0,0.5,0.7143,0.6975,2022-04-30,,,0.5555666666666667,1
2625,16,Cleveland,0.7188,1.0,1.0,0.6667000000000001,0.75,0.6975,2022-05-15,,,0.6666666666666666,1
2658,19,Cleveland,0.7442,1.0,1.0,0.6875,0.7778,0.6975,2022-05-30,,,0.7777666666666666,0
2682,13,Cleveland,0.6964,0.6667000000000001,0.0,0.6923,0.7,0.6975,2022-06-14,,,0.8889,1
2715,16,Cleveland,0.7182999999999999,0.6667000000000001,1.0,0.7188,0.7179000000000001,0.6975,2022-06-29,,,0.7778,1
2745,16,Cleveland,0.7126,1.0,1.0,0.7073,0.7173999999999999,0.6975,2022-07-14,,,0.7778,1
2771,12,Cleveland,0.7041,0.6667000000000001,1.0,0.6818000000000001,0.7222,0.6975,2022-07-29,,,0.7778,1
2800,11,Cleveland,0.7054,0.6667000000000001,1.0,0.6667000000000001,0.7376999999999999,0.6975,2022-08-13,,,0.7778,1
2829,10,Cleveland,0.696,0.6667000000000001,1.0,0.6842,0.7059000000000001,0.6975,2022-08-28,,,0.6667000000000001,1
2860,11,Cleveland,0.7029000000000001,0.3333,1.0,0.6984,0.7067,0.6975,2022-09-12,,,0.5555666666666667,1
2890,11,Cleveland,0.6993,1.0,1.0,0.6944,0.7037,0.6975,2022-09-27,,,0.6666666666666666,1
2920,11,Cleveland,0.7091,1.0,1.0,0.7108,0.7073,0.6975,2022-10-12,,,0.7777666666666666,1
2950,11,Cleveland,0.7101000000000001,0.6667000000000001,1.0,0.7059000000000001,0.7143,0.6975,2022-10-27,,,0.8889,1
2980,11,Cleveland,0.7101000000000001,0.6667000000000001,1.0,0.7059000000000001,0.7143,0.6975,2022-11-11,,,0.7778,1
3010,11,Cleveland,0.7101000000000001,0.6667000000000001,1.0,0.7059000000000001,0.7143,0.6975,2022-11-26,,,0.6667000000000001,1
3040,11,Cleveland,0.7101000000000001,0.6667000000000001,1.0,0.7059000000000001,0.7143,0.6975,2022-12-11,,,0.6667000000000001,1
3070,11,Cleveland,0.7101000000000001,0.6667000000000001,1.0,0.7059000000000001,0.7143,0.6975,2022-12-26,,,0.6667000000000001,1
3100,11,Cleveland,0.7101000000000001,0.6667000000000001,1.0,0.7059000000000001,0.7143,0.6975,2023-01-10,,,0.6667000000000001,1
3130,11,Cleveland,0.7101000000000001,0.6667000000000001,1.0,0.7059000000000001,0.7143,0.6975,2023-01-25,,,0.6667000000000001,1
3160,11,Cleveland,0.7101000000000001,0.6667000000000001,1.0,0.7059000000000001,0.7143,0.6975,2023-02-09,,,0.6667000000000001,1
3190,11,Cleveland,0.7101000000000001,0.6667000000000001,1.0,0.7059000000000001,0.7143,0.6975,2023-02-24,,,0.6667000000000001,1
3220,11,Cleveland,0.7101000000000001,0.6667000000000001,1.0,0.7059000000000001,0.7143,0.6975,2023-03-11,,,0.6667000000000001,1
3250,11,Cleveland,0.7101000000000001,0.6667000000000001,1.0,0.7059000000000001,0.7143,0.6975,2023-03-26,,,0.6667000000000001,0
3284,14,Cleveland,0.7,0.3333,0.0,0.3333,0.8571,0.7101000000000001,2023-04-10,,,0.5555666666666667,1
3322,23,Cleveland,0.7391,0.6667000000000001,1.0,0.5,0.9231,0.7101000000000001,2023-04-25,,,0.5555666666666667,0
3340,11,Cleveland,0.6667000000000001,0.0,0.0,0.4706,0.8421,0.7101000000000001,2023-05-10,,,0.3333333333333333,1
3370,11,Cleveland,0.6735,1.0,1.0,0.5832999999999999,0.76,0.7101000000000001,2023-05-25,,,0.5555666666666667,0
3399,10,Cleveland,0.6774,0.3333,0.0,0.5667,0.7813,0.7101000000000001,2023-06-09,,,0.4444333333333333,1
3430,10,Cleveland,0.68,1.0,1.0,0.6215999999999999,0.7368000000000001,0.7101000000000001,2023-06-24,,,0.7777666666666666,0
3465,16,Cleveland,0.7079000000000001,0.3333,0.0,0.6444,0.7726999999999999,0.7101000000000001,2023-07-09,,,0.5555333333333333,0
3493,14,Cleveland,0.6970000000000001,0.3333,0.0,0.6327,0.76,0.7101000000000001,2023-07-24,,,0.5555333333333333,1
3526,17,Cleveland,0.708,1.0,1.0,0.6429,0.7719,0.7101000000000001,2023-08-08,,,0.5555333333333333,1
3555,15,Cleveland,0.7062999999999999,0.6667000000000001,1.0,0.6563,0.7581,0.7101000000000001,2023-08-23,,,0.6666666666666666,1
3587,18,Cleveland,0.7143,1.0,1.0,0.6667000000000001,0.7646999999999999,0.7101000000000001,2023-09-07,,,0.8889,1
3619,20,Cleveland,0.7208,1.0,1.0,0.6842,0.7564,0.7101000000000001,2023-09-22,,,0.8889,1
3649,20,Cleveland,0.7284,1.0,1.0,0.6914,0.7654000000000001,0.7101000000000001,2023-10-07,,,1.0,1
3682,21,Cleveland,0.7284,1.0,1.0,0.6914,0.7654000000000001,0.7101000000000001,2023-10-22,,,1.0,1
3710,21,Cleveland,0.7284,1.0,1.0,0.6914,0.7654000000000001,0.7101000000000001,2023-11-06,,,1.0,1
3740,21,Cleveland,0.7284,1.0,1.0,0.6914,0.7654000000000001,0.7101000000000001,2023-11-21,,,1.0,1
3771,21,Cleveland,0.7284,1.0,1.0,0.6914,0.7654000000000001,0.7101000000000001,2023-12-06,,,1.0,1
3801,21,Cleveland,0.7284,1.0,1.0,0.6914,0.7654000000000001,0.7101000000000001,2023-12-21,,,1.0,1
20,21,Cleveland,0.7284,1.0,1.0,0.6914,0.7654000000000001,0.7101000000000001,2024-03-01,,,1.0,1
50,21,Cleveland,0.7284,1.0,1.0,0.6914,0.7654000000000001,0.7101000000000001,2024-03-16,,,1.0,1
72,13,Cleveland,0.7284,0.6667000000000001,1.0,,0.6667000000000001,,2024-03-31,0.6667000000000001,,0.8889,1
112,22,Cleveland,0.7284,1.0,1.0,0.8332999999999999,0.7778,,2024-04-15,0.8,,0.8889,1
147,27,Cleveland,0.7284,0.6667000000000001,1.0,0.8332999999999999,0.8125,,2024-04-30,0.8214,,0.7778,1
177,27,Cleveland,0.7284,1.0,1.0,0.7778,0.84,,2024-05-15,0.8140000000000001,,0.8889,0
198,19,Cleveland,0.7284,0.0,0.0,0.7082999999999999,0.7813,,2024-05-30,0.75,,0.5555666666666667,1
226,17,Cleveland,0.7284,1.0,1.0,0.6897,0.7837999999999999,,2024-06-14,0.7424,,0.6666666666666666,0
254,14,Cleveland,0.7284,0.6667000000000001,0.0,0.6570999999999999,0.7556,,2024-06-29,0.7125,,0.5555666666666667,1
280,10,Cleveland,0.7284,1.0,1.0,0.6585,0.7547,,2024-07-14,0.7128,,0.8889,1
317,17,Cleveland,0.7284,0.6667000000000001,1.0,0.7082999999999999,0.7544,,2024-07-29,0.7333,,0.7778,1
345,15,Cleveland,0.7284,0.6667000000000001,1.0,0.7143,0.746,,2024-08-13,0.7311,,0.7778,1
378,19,Cleveland,0.7284,0.6667000000000001,1.0,0.7031000000000001,0.7681,,2024-08-28,0.7368000000000001,,0.6667000000000001,0
406,17,Cleveland,0.7284,0.3333,0.0,0.6765000000000001,0.7692,,2024-09-12,0.726,,0.5555666666666667,0
432,12,Cleveland,0.7284,0.3333,0.0,0.6667000000000001,0.7778,,2024-09-27,0.7232999999999999,,0.4444333333333333,0
458,9,Cleveland,0.7284,0.6667000000000001,0.0,0.6585,0.7711,,2024-10-12,0.7152,,0.4444333333333333,1
488,9,Cleveland,0.7284,0.6667000000000001,1.0,0.6628000000000001,0.7765000000000001,,2024-10-27,0.7193,,0.5555666666666667,1
518,9,Cleveland,0.7284,0.6667000000000001,1.0,0.6628000000000001,0.7765000000000001,,2024-11-11,0.7193,,0.6667000000000001,1
548,9,Cleveland,0.7284,0.6667000000000001,1.0,0.6628000000000001,0.7765000000000001,,2024-11-26,0.7193,,0.6667000000000001,1
578,9,Cleveland,0.7284,0.6667000000000001,1.0,0.6628000000000001,0.7765000000000001,,2024-12-11,0.7193,,0.6667000000000001,1
608,9,Cleveland,0.7284,0.6667000000000001,1.0,0.6628000000000001,0.7765000000000001,,2024-12-26,0.7193,,0.6667000000000001,1
638,9,Cleveland,0.7284,0.6667000000000001,1.0,0.6628000000000001,0.7765000000000001,,2025-01-10,0.7193,,0.6667000000000001,1
668,9,Cleveland,0.7284,0.6667000000000001,1.0,0.6628000000000001,0.7765000000000001,,2025-01-25,0.7193,,0.6667000000000001,1
698,9,Cleveland,0.7284,0.6667000000000001,1.0,0.6628000000000001,0.7765000000000001,,2025-02-09,0.7193,,0.6667000000000001,1
728,9,Cleveland,0.7284,0.6667000000000001,1.0,0.6628000000000001,0.7765000000000001,,2025-02-24,0.7193,,0.6667000000000001,1
805,3,Cleveland,,,,,,,2025-03-26,0.7193,,0.6667000000000001,0
814,4,Cleveland,,0.3333,0.0,0.5,0.5556,,2025-04-10,0.7193,0.5455,0.5,0
3825,16,Colorado,0.7167,0.6667000000000001,1.0,0.7,0.7333,0.679,2021-03-01,,,0.6667000000000001,1
3855,16,Colorado,0.7167,0.6667000000000001,1.0,0.7,0.7333,0.679,2021-03-16,,,0.6667000000000001,1
3885,16,Colorado,0.7167,0.6667000000000001,1.0,0.7,0.7333,0.679,2021-03-31,,,0.6667000000000001,1
3926,23,Colorado,0.8332999999999999,1.0,1.0,0.7143,1.0,0.7167,2021-04-15,,,0.7778,1
3939,10,Colorado,0.72,0.6667000000000001,1.0,0.6667000000000001,0.8,0.7167,2021-04-30,,,0.7778,0
3962,3,Colorado,0.6409999999999999,0.3333,0.0,0.6087,0.6875,0.7167,2021-05-15,,,0.6666666666666666,1
4001,12,Colorado,0.6981,1.0,1.0,0.6071,0.8,0.7167,2021-05-30,,,0.6666666666666666,0
4028,8,Colorado,0.6818000000000001,0.6667000000000001,0.0,0.6175999999999999,0.75,0.7167,2021-06-14,,,0.6666666666666666,1
4060,8,Colorado,0.6835,0.6667000000000001,1.0,0.619,0.7568,0.7167,2021-06-29,,,0.7778,1
4098,19,Colorado,0.7143,1.0,1.0,0.6457999999999999,0.7907,0.7167,2021-07-14,,,0.7778,0
4125,16,Colorado,0.6960999999999999,0.3333,0.0,0.6415000000000001,0.7551000000000001,0.7167,2021-07-29,,,0.6666666666666666,1
4152,12,Colorado,0.687,0.6667000000000001,1.0,0.6271,0.75,0.7167,2021-08-13,,,0.6666666666666666,0
4177,6,Colorado,0.6640999999999999,0.3333,0.0,0.6,0.7302,0.7167,2021-08-28,,,0.4444333333333333,1
4212,13,Colorado,0.6853,1.0,1.0,0.625,0.7465,0.7167,2021-09-12,,,0.6666666666666666,1
4242,13,Colorado,0.6839,0.3333,1.0,0.6282,0.7403,0.7167,2021-09-27,,,0.5555333333333333,1
4270,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2021-10-12,,,0.7777666666666666,1
4300,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2021-10-27,,,0.7777666666666666,1
4330,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2021-11-11,,,1.0,1
4360,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2021-11-26,,,1.0,1
4390,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2021-12-11,,,1.0,1
4420,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2021-12-26,,,1.0,1
4450,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2022-01-10,,,1.0,1
4480,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2022-01-25,,,1.0,1
4510,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2022-02-09,,,1.0,1
4540,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2022-02-24,,,1.0,1
880,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2022-03-01,,,1.0,1
2500,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2022-03-16,,,1.0,1
2530,11,Colorado,0.6894,1.0,1.0,0.6296,0.75,0.7167,2022-03-31,,,1.0,1
2553,3,Colorado,0.5,0.6667000000000001,1.0,0.5,0.5,0.6894,2022-04-15,,,0.8889,1
2589,8,Colorado,0.65,1.0,1.0,0.7273000000000001,0.5556,0.6894,2022-04-30,,,0.8889,0
2622,13,Colorado,0.6970000000000001,0.6667000000000001,0.0,0.7222,0.6667000000000001,0.6894,2022-05-15,,,0.7778,0
2648,9,Colorado,0.6809000000000001,0.3333,0.0,0.68,0.6818000000000001,0.6894,2022-05-30,,,0.6666666666666666,1
2685,14,Colorado,0.7049,1.0,1.0,0.6875,0.7241,0.6894,2022-06-14,,,0.6666666666666666,0
2710,11,Colorado,0.68,0.0,0.0,0.65,0.7143,0.6894,2022-06-29,,,0.4444333333333333,1
2738,9,Colorado,0.6854,1.0,1.0,0.6809000000000001,0.6905,0.6894,2022-07-14,,,0.6666666666666666,1
2769,10,Colorado,0.68,0.6667000000000001,1.0,0.6667000000000001,0.6957,0.6894,2022-07-29,,,0.5555666666666667,1
2799,10,Colorado,0.6957,1.0,1.0,0.6720999999999999,0.7222,0.6894,2022-08-13,,,0.8889,1
2834,15,Colorado,0.7265999999999999,1.0,1.0,0.7059000000000001,0.75,0.6894,2022-08-28,,,0.8889,1
2870,20,Colorado,0.7376,0.6667000000000001,1.0,0.7027,0.7761,0.6894,2022-09-12,,,0.8889,1
2898,18,Colorado,0.7386,0.6667000000000001,1.0,0.7037,0.7778,0.6894,2022-09-27,,,0.7778,1
2928,17,Colorado,0.7345999999999999,0.6667000000000001,1.0,0.7037,0.7654000000000001,0.6894,2022-10-12,,,0.6667000000000001,1
2958,17,Colorado,0.7345999999999999,0.6667000000000001,1.0,0.7037,0.7654000000000001,0.6894,2022-10-27,,,0.6667000000000001,1
2988,17,Colorado,0.7345999999999999,0.6667000000000001,1.0,0.7037,0.7654000000000001,0.6894,2022-11-11,,,0.6667000000000001,1
3018,17,Colorado,0.7345999999999999,0.6667000000000001,1.0,0.7037,0.7654000000000001,0.6894,2022-11-26,,,0.6667000000000001,1
3047,17,Colorado,0.7345999999999999,0.6667000000000001,1.0,0.7037,0.7654000000000001,0.6894,2022-12-11,,,0.6667000000000001,1
3078,17,Colorado,0.7345999999999999,0.6667000000000001,1.0,0.7037,0.7654000000000001,0.6894,2022-12-26,,,0.6667000000000001,1
3108,17,Colorado,0.7345999999999999,0.6667000000000001,1.0,0.7037,0.7654000000000001,0.6894,2023-01-10,,,0.6667000000000001,1
3137,17,Colorado,0.7345999999999999,0.6667000000000001,1.0,0.7037,0.7654000000000001,0.6894,2023-01-25,,,0.6667000000000001,1
3167,17,Colorado,0.7345999999999999,0.6667000000000001,1.0,0.7037,0.7654000000000001,0.6894,2023-02-09,,,0.6667000000000001,1
3197,17,Colorado,0.7345999999999999,0.6667000000000001,1.0,0.7037,0.7654000000000001,0.6894,2023-02-24,,,0.6667000000000001,1
3228,17,Colorado,0.7345999999999999,0.6667000000000001,1.0,0.7037,0.7654000000000001,0.6894,2023-03-11,,,0.6667000000000001,1
3258,17,Colorado,0.7345999999999999,0.6667000000000001,1.0,0.7037,0.7654000000000001,0.6894,2023-03-26,,,0.6667000000000001,1
3294,24,Colorado,0.8,1.0,1.0,1.0,0.6667000000000001,0.7345999999999999,2023-04-10,,,0.7778,0
3317,18,Colorado,0.6667000000000001,0.6667000000000001,0.0,0.8,0.5714,0.7345999999999999,2023-04-25,,,0.7778,1
3347,18,Colorado,0.7027,0.6667000000000001,1.0,0.875,0.5714,0.7345999999999999,2023-05-10,,,0.7778,0
3381,22,Colorado,0.72,0.3333,0.0,0.8,0.64,0.7345999999999999,2023-05-25,,,0.5555666666666667,0
3409,20,Colorado,0.7188,0.6667000000000001,0.0,0.8125,0.625,0.7345999999999999,2023-06-09,,,0.5555666666666667,0
3434,15,Colorado,0.7051000000000001,0.0,0.0,0.7778,0.6429,0.7345999999999999,2023-06-24,,,0.3333333333333333,0
3464,14,Colorado,0.7,0.3333,0.0,0.7726999999999999,0.6304,0.7345999999999999,2023-07-09,,,0.3333333333333333,1
3494,14,Colorado,0.6970000000000001,0.6667000000000001,1.0,0.7551000000000001,0.64,0.7345999999999999,2023-07-24,,,0.3333333333333333,0
3525,16,Colorado,0.7054,0.6667000000000001,0.0,0.7636,0.6491,0.7345999999999999,2023-08-08,,,0.5555666666666667,1
3553,14,Colorado,0.7040000000000001,0.6667000000000001,1.0,0.7376999999999999,0.6718999999999999,0.7345999999999999,2023-08-23,,,0.6667000000000001,0
3586,17,Colorado,0.7121999999999999,0.3333,0.0,0.7463,0.6806,0.7345999999999999,2023-09-07,,,0.5555666666666667,0
3618,19,Colorado,0.7171,0.6667000000000001,0.0,0.7432,0.6923,0.7345999999999999,2023-09-22,,,0.5555666666666667,1
3646,17,Colorado,0.7222,1.0,1.0,0.7406999999999999,0.7037,0.7345999999999999,2023-10-07,,,0.6666666666666666,1
